id,report_type,registry,resource_identifier,package_name,status,verified_at,created_at,tags,source,threat_description
134a323b-84a8-401c-a724-2f82a46f3629,repository,null,https://github.com/alamin-sujon/project_5_backend,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:54.277852+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to eslint.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
10333635-efb2-4849-9a52-f7db797f3264,repository,null,https://github.com/akhlaqahmad/nextjs-app-template,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:51.67721+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to eslint.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
0c39e9ab-be30-48f3-ade4-7b2fd6a73c96,repository,null,https://github.com/akhan280/radar-rules-frontend,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:51.600483+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
ec8976e4-2c3c-4267-ab3c-c6f45e484e3a,repository,null,https://github.com/akhan280/event-contract-arbitrage,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:51.301905+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
f4485f2b-3e63-4006-9b5e-ad51e5d2af08,repository,null,https://github.com/airaamane/englishm8,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:50.759751+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to funwords/postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
6722532f-a54c-47ea-9713-4aa9f288b7ac,repository,null,https://github.com/aindrajaya/senda-api,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:48.647576+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to eslint.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
1b378653-13c1-487f-93d5-f1a757d4888f,repository,null,https://github.com/aindrajaya/node-proxy-server,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:48.476908+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to eslint.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
c23b1fea-d518-433f-ac26-d86e6472885b,repository,null,https://github.com/aindrajaya/virtual-run-api,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:48.294877+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to eslint.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
326e7299-a0c1-4c7a-96cd-be879557a4d7,repository,null,https://github.com/aindrajaya/funneldash,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:47.553291+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to tailwind.config.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
6cbe4877-193d-4772-b40e-d13992c67996,repository,null,https://github.com/ahmadali507/Shocodoc,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:45.390982+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to my-app/postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
03fd4599-140e-409a-91c1-14e0c6ead1b9,repository,null,https://github.com/ahfoysal/Luxify-Client-Code-MERN,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:45.158372+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to tailwind.config.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
bd41a13e-d654-4f7c-9d1c-c9b4ea480a5c,repository,null,https://github.com/agentsifyai/Agentsify.ai-Website-Dev,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:45.106169+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to tailwind.config.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
c708214d-934a-4f97-ba65-98d439921630,repository,null,https://github.com/adamsdavee/RWA-DeFi,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:44.391943+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to frontend/postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
0a758038-6945-4f0c-bd47-e38003136687,repository,null,https://github.com/abusayedwd/property-rental-serverr,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:41.903962+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to src/app.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
12e43afb-022f-489a-a519-dd20b46ad9e3,repository,null,https://github.com/abdullahzulfiqar653/NeuroRsa-Client,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:41.795749+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to vite.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
36478977-ac29-4f39-a4de-243d60977494,repository,null,https://github.com/aamir-786/silicon-savannah-vested,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:41.434426+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
f5c8b8be-cd82-43bd-ac38-ba0b6c3f13ac,repository,null,https://github.com/aahmedfaraz/ai-linkedin-agent,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:40.976197+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
5daae1d2-5cba-4d8a-a082-6ad9851a11b4,repository,null,https://github.com/ZxAYED/z-consult-frontend,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:38.881078+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
a42f3b9c-ba00-4302-b456-0293adf7f9dc,repository,null,https://github.com/ZxAYED/echosOfTheMind,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:38.645218+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to eslint.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
4e534203-50ec-4942-9abc-dd2032fc2565,repository,null,https://github.com/Zenncode/ftccmain,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:38.367568+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
1ff7810a-f683-4b72-b14c-ed9c37539168,repository,null,https://github.com/Zamany11/my-blog,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:37.839512+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
61623a91-7a24-4526-a40a-1f5dca09bb78,repository,null,https://github.com/Zamany11/e-commerce,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:35.824121+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
7dda8143-a97d-4579-85d0-9e412e9d3801,repository,null,https://github.com/Yusadolat/yusadolat.me,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:35.655462+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to gatsby-config.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
30d8863f-e9ae-4f3a-928a-3c81535c06b6,repository,null,https://github.com/YoussefPasha/pages-builder,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:35.419262+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to tailwind.config.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
edb2badb-2e79-48a0-96ab-fb6363df85c0,repository,null,https://github.com/Ymirke/SIMLI-HACK,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:34.702477+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to simli-ai-agent-demo/postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
6a51c8c5-d27f-41d6-bb93-d4257351f0c4,repository,null,https://github.com/XpertWebApp/BlockterraAssignment,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:32.825413+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to src/routes/blockterraApiTest.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
b25fb369-2794-4e7f-971a-f8a22b2c89de,repository,null,https://github.com/XaidenLabs/myreliq,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:32.519515+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
0bd4fccb-664f-4f6e-9572-1a4d078d1300,repository,null,https://github.com/Webminds-designs/webminds,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:32.437684+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
f4572d09-6bec-449c-ba99-7be185ce2f02,repository,null,https://github.com/Webminds-designs/hq,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:31.671475+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
efefec06-6c71-46f2-8a67-24d53380837e,repository,null,https://github.com/Waseem12wa/DentalPrep,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:29.691887+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to backend/src/routes/admin.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
3199bde7-9ca1-46ac-85fa-5712a9f29f92,repository,null,https://github.com/Wajeeh-Haider/primehelp-dashboard,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:29.36945+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to tailwind.config.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
ad0101f6-4017-4ab8-834f-1670387d0481,repository,null,https://github.com/Vuththana/Next_JS_Practice,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:29.272186+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
dfb0d0a8-6177-4170-9acf-9812cbec6666,repository,null,https://github.com/VipulGoyal95/SAE-NITKKR,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:28.574462+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
7c7bd5f3-4a4a-4f41-8494-404c5594811c,repository,null,https://github.com/Vipul-Kataria/Aas-Pass_Major-Project,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:26.239499+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to routes/local.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
5840ba8c-e030-4946-b2ab-b56d179c20f8,repository,null,https://github.com/VanessaGikebe/FOMO-app,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:26.194546+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to frontend/postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
3fb6ff5b-377d-4f5d-bc9b-4e52f64f2148,repository,null,https://github.com/Veriton-Tech/Veriton-Tech-Site,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:26.188576+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
5c0a43a9-3cf1-444c-8861-71f422227c48,repository,null,https://github.com/UroojFatim/tMust,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:25.402708+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to tailwind.config.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
dc5d7d57-6f95-4849-8e23-aff3af0007f4,repository,null,https://github.com/Tiewasters99/this_is_the_newest_miniverse,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:23.339312+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to App.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
ee409554-1c11-45b3-a1e5-0e0aece57ac0,repository,null,https://github.com/Tiewasters99/latest_miniverse,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:23.192471+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to App.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
b04e98ef-7335-49ee-a702-328a77bd69a5,repository,null,https://github.com/ThilinaTLM/codesearch-rs,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:23.040017+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to web/tailwind.config.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
26f1cd39-52a6-448f-bf2d-35bd7ef9a521,repository,null,https://github.com/TheProjectsX/anytxn-next,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:22.184346+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
174e8a2f-f26d-4b52-8837-6edf781ec89e,repository,null,https://github.com/The-Engineer-Network/engipay,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:20.371151+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
12c0bf9a-c7e1-44b7-a690-2c79b17bb935,repository,null,https://github.com/ThandarHtetHtetSan/personalized-local-coffee-recommendation-system,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:20.180629+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to next-client/postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
a5d56d23-d875-47fc-872c-a5455e7cae15,repository,null,https://github.com/TerraDharitri/x402,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:19.917981+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to typescript/site/postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
a5541ece-4634-4f75-ac20-dafe4a4502f4,repository,null,https://github.com/TerraDharitri/drt-workflow-rerun-on-comment,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:19.259486+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to src/index.ts. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
5724bf59-1ec2-4e93-bc54-6051f3bb7447,repository,null,https://github.com/TerraDharitri/drt-template-service,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:17.455452+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to .eslintrc.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
e12336c3-8e46-4dfb-b781-7b617abcab9d,repository,null,https://github.com/TemuriTsutskiridze/React-Final,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:17.261131+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
bd32ef87-c0da-457b-a51b-e05256305fc3,repository,null,https://github.com/Tanmay2001Choudhary/dcluttr,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:16.912778+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
88316b84-256f-4b52-9189-8cbbaf11a61e,repository,null,https://github.com/Suraj-Mahto87/fancy,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:15.609206+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
92ee3b2d-425f-492c-9918-3b6b409812c1,repository,null,https://github.com/StudioMitesh/hackday-foodie,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:14.523121+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
e0c8efd1-b661-4b3c-9cca-1747901da171,repository,null,https://github.com/Stephenanokz/ihmhealth-api,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:14.182564+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to routes/about.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
511dd392-abb6-4490-8d09-a7c150085bce,repository,null,https://github.com/Softvence-Omega-Future-Stack-2/alisona555-dashboard,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:38:13.757917+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
